"","id","datetime","user","text","date","hour"
"48","392354559265214464",2013-10-21 14:19:00,"dicentric","really looking forward to the CWRU reunion tomorrow night at #ASHG2013. can't wait to chat w/ @meandertail and @girlscientist, among others!",2013-10-21,14
"49","392355030042701824",2013-10-21 14:21:00,"athos10025","NP: Digital genomics - identify genetic variation by profiling (almost) every molecule #DiscoSympASHG #ASHG2013",2013-10-21,14
"50","392355149534203904",2013-10-21 14:22:00,"athos10025","NP: NGS inherently digital #DiscoSympASHG #ASHG2013",2013-10-21,14
"51","392355909403303936",2013-10-21 14:25:00,"benoitbruneau","RT @mbeisen: .@lpachter on undocumented methods and inefficient data use in NIH human genomics project http://liorpachter.wordpress.com/2013/10/21/gtex/ #ASHG2013",2013-10-21,14
"52","392355950977622016",2013-10-21 14:25:00,"katatonikkat","RT @EncodeDCC: Wonder how your favorite gene is regulated? Find out how #ENCODE data can help at our workshop during #ASHG2013: http://t.co/vYVBZVlXOz",2013-10-21,14
"53","392356183191060480",2013-10-21 14:26:00,"athos10025","NP: improved NGS by barcoding individual molecules up front of amplification - removes amp. errors from analysis #DiscoSympASHG #ASHG2013",2013-10-21,14
"54","392357137625919488",2013-10-21 14:30:00,"athos10025","NP: Safe-SeqS of 18 tumor types; DNA from plasma #DiscoSympASHG #ASHG2013",2013-10-21,14
"55","392357780390432768",2013-10-21 14:32:00,"fluidigm","#ASHG2013 - All lost in the Westin? Get the map of rooms here: http://bit.ly/19F8kbV",2013-10-21,14
"56","392358567715815424",2013-10-21 14:35:00,"PaulFlicek","In Boston durning a Red Sox Cardinals World Series. Fantastic.  Also #ASHG2013",2013-10-21,14
"57","392359429846228992",2013-10-21 14:39:00,"GenomeBiology","Looking forward to #ASHG2013 this week! Tweet us or email naomi dot attar at genomebiology dot com if you want to discuss all things genomic",2013-10-21,14
"58","392359660696895488",2013-10-21 14:40:00,"Saretta_tottina","RT @NEBiolabs: Register for our luncheon workshop on 10/25: NEBNext®: Sample Prep for Next Gen Sequencing at #ASHG2013 http://t.co/9IZyHycrPY",2013-10-21,14
"59","392359970161065984",2013-10-21 14:41:00,"athos10025","NP: 100% endometrial cancers and 41% ovarian cancers detectable using pap smear samples #DiscoSympASHG #ASHG2013",2013-10-21,14
"60","392360284251111424",2013-10-21 14:42:00,"banderso","omw to my first #ASHG2013 !! <--- excited.",2013-10-21,14
"61","392360667745112064",2013-10-21 14:44:00,"Jeff_et_al","Ok now time to go get some Genetics Done before #ASHG2013 tomorrow #excited",2013-10-21,14
"62","392360881176051712",2013-10-21 14:44:00,"JCALPROinc","A rare #ViewFromRWindow backstage at #ASHG2013. The production crews r getting ready! http://t.co/RwhnKh0aUt",2013-10-21,14
"63","392363462221127680",2013-10-21 14:55:00,"athos10025","Bob Daber: Clinical NGS of oncology amplicons #DiscoSympASHG #ASHG2013",2013-10-21,14
"64","392364272346750976",2013-10-21 14:58:00,"athos10025","BD: NGS Mission: Detect as many variants as possible; Understand the limitations; Assay works on all samples #DiscoSympASHG #ASHG2013",2013-10-21,14
"65","392365178743816192",2013-10-21 15:02:00,"sebhtml","@erlichya that makes sense ! and #ASHG2013 is the official one too",2013-10-21,15
"66","392365678914572288",2013-10-21 15:04:00,"GeneticsSociety","Wondering why you have names/discoveries on your #ASHG2013? It's a matchmaker game and you can win prizes! More info: http://bit.ly/19WTYqZ",2013-10-21,15
"67","392367071235153920",2013-10-21 15:09:00,"athos10025","BD: Developed two amplcion panels, solid tumor and hematological cancers #DiscoSympASHG #ASHG2013",2013-10-21,15
"68","392367360012611584",2013-10-21 15:10:00,"bioinfosm","@sebhtml @erlichya yeah, though a smaller one would have been much more efficient!! #ASHG13 #ASHG2013",2013-10-21,15
"69","392367990542307328",2013-10-21 15:13:00,"bioinfosm","no tickets at all! RT @PaulFlicek In Boston durning a Red Sox Cardinals World Series. Fantastic. Also #ASHG2013 #WorldSeries",2013-10-21,15
"70","392368378414780416",2013-10-21 15:14:00,"athos10025","BD: amplicon failure linked to sample degradation; qPCR QC to resolve which samples will work, which will fail #DiscoSympASHG #ASHG2013",2013-10-21,15
"71","392369436465713152",2013-10-21 15:18:00,"sebhtml","@bioinfosm @erlichya ser, I wholeheartedly disagree. The efficiency gain of 2 characters between #ASHG2013 and #ASHG13 is perhaps debatable",2013-10-21,15
"72","392372106194743296",2013-10-21 15:29:00,"johnwitte","RT @NCIEpi: Wed, 8 AM @ #ASHG2013, Dr. Muin Khoury presents on evidenced based #genomic counseling for 21st century medicine. http://twitter.com/cgPQzy4nkZh",2013-10-21,15
"73","392375188555579392",2013-10-21 15:41:00,"tamelakim","Rolling out the red carpet for thousands of scientists & researchers this week @MassConvention @BCECNav #ASHG2013",2013-10-21,15
"74","392375570727981056",2013-10-21 15:43:00,"BCECNav","You guys deserve it! #VIP RT @tamelakim: Rolling out the red carpet for thousands of scientists & researchers this week. #ASHG2013",2013-10-21,15
"75","392376630439854080",2013-10-21 15:47:00,"BCECNav","Okay...we have to ask...Any Cards fans here for #ASHG2013? We like a little friendly rivalry here in Boston! #gosox",2013-10-21,15
"76","392377378439036928",2013-10-21 15:50:00,"NCBI","Yes, we will be at #ASHG2013 with posters, a workshop (http://1.usa.gov/19Xa9if) and at booth #755!  Come say ""Hi!""  http://1.usa.gov/1gyXRWT",2013-10-21,15
"77","392377688003858432",2013-10-21 15:51:00,"girlscientist","@thorsonofodin Dag-nabit! I am out of town at #ASHG2013 that night.  :(",2013-10-21,15
"78","392378551628234752",2013-10-21 15:55:00,"athos10025","Christopher Amos: NGS for familial cancer risk #DiscoSympASHG #ASHG2013",2013-10-21,15
"79","392379568814055424",2013-10-21 15:59:00,"athos10025","CA: Still using arrays for heritable risk studies; cost is primary reason #DiscoSympASHG #ASHG2013",2013-10-21,15
"80","392380902082240512",2013-10-21 16:04:00,"GeneticsSociety","#ASHG2013 Mobile App issue heads up: App seems to run slow on iPhones. Make sure you stop by the App help desk onsite in reg. for questions!",2013-10-21,16
"81","392381229250510848",2013-10-21 16:05:00,"AppliedBio","We're sending one of these guys to the #ASHG2013 TweetUp http://oak.ctx.ly/r/fao0 Who should go?",2013-10-21,16
"82","392381570885382144",2013-10-21 16:07:00,"NCIEpi","Attending #ASHG2013? Don't miss talk by Dr. Chris Amos Oct 23 @ 2:15 on #genetic analysis of common #cancer risk http://bit.ly/He6S76",2013-10-21,16
"83","392382244993908736",2013-10-21 16:09:00,"Mermaidkim","RT @athos10025: NR: 100+ genes with clinical utility in ~38 cancers; Negative test also has value #DiscoSympASHG #ASHG2013",2013-10-21,16
"84","392382334143832064",2013-10-21 16:10:00,"Mermaidkim","RT @athos10025: NR: Hope is that every cancer patient has access to genetic testing #DiscoSympASHG #ASHG2013",2013-10-21,16
"85","392382484744531968",2013-10-21 16:10:00,"Mermaidkim","RT @athos10025: NR: TruSight Cancer panel - 97 clinically relevant cancer genes #DiscoSympASHG #ASHG2013",2013-10-21,16
"86","392382520765214720",2013-10-21 16:10:00,"Mermaidkim","RT @athos10025: NR: TruSight Cancer panel analysis - 21 hours to process 96 samples  #DiscoSympASHG #ASHG2013",2013-10-21,16
"87","392382550901260288",2013-10-21 16:11:00,"Mermaidkim","RT @athos10025: NR: require 50X coverage minimum per base  #DiscoSympASHG #ASHG2013",2013-10-21,16
"88","392382596937945088",2013-10-21 16:11:00,"Mermaidkim","RT @athos10025: NR: 384 samples; 376 passed sample QC; 90% targets covered >50X #DiscoSympASHG #ASHG2013",2013-10-21,16
"89","392382732837609472",2013-10-21 16:11:00,"Mermaidkim","RT @athos10025: NR: 100% sensitivity of BRCA1 and 2 #DiscoSympASHG #ASHG2013",2013-10-21,16
"90","392382759978938368",2013-10-21 16:11:00,"Mermaidkim","RT @athos10025: NR: The more samples you have, the more the benefit of moving from Sanger to NGS #DiscoSympASHG #ASHG2013",2013-10-21,16
"91","392382773929213952",2013-10-21 16:11:00,"Mermaidkim","RT @athos10025: Nikolas Papodopoulos: Cancer Genomes and their Clinical Implications #DiscoSympASHG #ASHG2013",2013-10-21,16
"92","392382828568391680",2013-10-21 16:12:00,"Mermaidkim","RT @athos10025: NP: Digital genomics - identify genetic variation by profiling (almost) every molecule #DiscoSympASHG #ASHG2013",2013-10-21,16
"93","392382842308927488",2013-10-21 16:12:00,"Mermaidkim","RT @athos10025: NP: NGS inherently digital #DiscoSympASHG #ASHG2013",2013-10-21,16
"94","392382914463145984",2013-10-21 16:12:00,"erlichya","What #ASHG2013 attendees should do now? ""Check Boston""  Via automatic analysis of tweets. see http://bit.ly/1d9mRSa http://t.co/P9BGZ8kDVd",2013-10-21,16
"95","392383105543438336",2013-10-21 16:13:00,"Mermaidkim","RT @athos10025: NP: Safe-SeqS of 18 tumor types; DNA from plasma #DiscoSympASHG #ASHG2013",2013-10-21,16
"96","392383184778035200",2013-10-21 16:13:00,"Mermaidkim","RT @athos10025: NP: 100% endometrial cancers and 41% ovarian cancers detectable using pap smear samples #DiscoSympASHG #ASHG2013",2013-10-21,16
"97","392383241979969536",2013-10-21 16:13:00,"Mermaidkim","RT @athos10025: Bob Daber: Clinical NGS of oncology amplicons #DiscoSympASHG #ASHG2013",2013-10-21,16
"98","392383347508641792",2013-10-21 16:14:00,"athos10025","CA: PGM vs MiSeq: PGM has 4 day workflow; MiSeq only 3 day workflow #DiscoSympASHG #ASHG2013",2013-10-21,16
"99","392383412914626560",2013-10-21 16:14:00,"Mermaidkim","RT @athos10025: BD: Developed two amplcion panels, solid tumor and hematological cancers #DiscoSympASHG #ASHG2013",2013-10-21,16
"100","392383526588276736",2013-10-21 16:14:00,"razibkhan","RT @GeneticsSociety: #ASHG2013 Mobile App issue heads up: App seems to run slow on iPhones. Make sure you stop by the App help desk onsite in reg. for questions!",2013-10-21,16
"101","392383688610029568",2013-10-21 16:15:00,"BioinfoTools","RT @GenomeBiology: Looking forward to #ASHG2013 this week! Tweet us or email naomi dot attar at genomebiology dot com if you want to discuss all things genomic",2013-10-21,16
"102","392383738518441984",2013-10-21 16:15:00,"Mermaidkim","RT @athos10025: CA: Still using arrays for heritable risk studies; cost is primary reason #DiscoSympASHG #ASHG2013",2013-10-21,16
"103","392383782268829696",2013-10-21 16:15:00,"HIHGatUM","MT @GeneticsSociety: #ASHG2013 Mobile App issue: App seems to run slow on iPhones. Stop by the App help desk onsite in reg. for questions!",2013-10-21,16
"104","392383846974763008",2013-10-21 16:16:00,"Mermaidkim","RT @athos10025: Christopher Amos: NGS for familial cancer risk #DiscoSympASHG #ASHG2013",2013-10-21,16
"105","392384041884078080",2013-10-21 16:17:00,"Mermaidkim","RT @athos10025: CA: PGM vs MiSeq: PGM has 4 day workflow; MiSeq only 3 day workflow #DiscoSympASHG #ASHG2013",2013-10-21,16
"106","392385332001640448",2013-10-21 16:22:00,"illumina","RT @athos10025: CA: PGM vs MiSeq: PGM has 4 day workflow; MiSeq only 3 day workflow #DiscoSympASHG #ASHG2013",2013-10-21,16
"107","392385494270885888",2013-10-21 16:22:00,"athos10025","Mike Eberle: Update on Platinum Genomes project  #DiscoSympASHG #ASHG2013",2013-10-21,16
"108","392386075601014784",2013-10-21 16:25:00,"GeneticsSociety","RT @erlichya: What #ASHG2013 attendees should do now? ""Check Boston""  Via automatic analysis of tweets. see http://bit.ly/1d9mRSa http://t.co/P9BGZ8kDVd",2013-10-21,16
"109","392386894526693376",2013-10-21 16:28:00,"athos10025","ME: Sequence a full pedigree of 17 family members (50x depth) to define true genome #DiscoSympASHG #ASHG2013",2013-10-21,16
"110","392388046467121152",2013-10-21 16:32:00,"AJHGNews","RT @GeneticsSociety: #ASHG2013 Mobile App issue heads up: App seems to run slow on iPhones. Make sure you stop by the App help desk onsite in reg. for questions!",2013-10-21,16
"111","392388462827286528",2013-10-21 16:34:00,"athos10025","ME: found 709 crossover events between parents and 11 children #DiscoSympASHG #ASHG2013",2013-10-21,16
"112","392388722114977792",2013-10-21 16:35:00,"athos10025","ME: Used GATK, Cortex, Isaac to cal variants as well as Complete Genomics data on the same samples #DiscoSympASHG #ASHG2013",2013-10-21,16
"113","392389365290504192",2013-10-21 16:38:00,"GenEpi_Sara","RT @NCIEpi: Attending #ASHG2013? Don't miss talk by Dr. Chris Amos Oct 23 @ 2:15 on #genetic analysis of common #cancer risk http://t.co/qEHK2eBFl0",2013-10-21,16
"114","392389915163774976",2013-10-21 16:40:00,"athos10025","ME: 3.5M SNPs in NA12878; Isaac called 3.4M-218K FN; 11K FP = 99.7% precision #DiscoSympASHG #ASHG2013",2013-10-21,16
"115","392390110206894080",2013-10-21 16:41:00,"ElissaRLevin","What will be the hot topics this year @#ASHG2013? Looking for innovative solutions re informed consent, education & results interfaces.",2013-10-21,16
"116","392390557601107968",2013-10-21 16:42:00,"athos10025","ME: Isaac Indel sensitivity and precision is lower, but improved by modifying filters #DiscoSympASHG #ASHG2013",2013-10-21,16
"117","392392300661571584",2013-10-21 16:49:00,"NatureRevGenet","Looking forward to arriving at #ASHG2013 tomorrow! Our Associate Editor Hannah Stower will be there!",2013-10-21,16
"118","392392736646901760",2013-10-21 16:51:00,"athos10025","ME: used kmer approach to ID insertions #DiscoSympASHG #ASHG2013",2013-10-21,16
"119","392393023101075456",2013-10-21 16:52:00,"athos10025","ME: Testing Long Read method (Moleculo) to call SNPs and indels in the pedigree; focusing on insertions #DiscoSympASHG #ASHG2013",2013-10-21,16
"120","392393356900585472",2013-10-21 16:54:00,"athos10025","ME: Long Reads increase the number of insertion events called for NA12878 #DiscoSympASHG #ASHG2013",2013-10-21,16
"121","392393514559889408",2013-10-21 16:54:00,"appistry","@NatureRevGenet We'd love to meet her at #ASHG2013. Is she booked up or available for a chat?",2013-10-21,16
"122","392393600983916544",2013-10-21 16:54:00,"illumina","RT @athos10025: ME: Long Reads increase the number of insertion events called for NA12878 #DiscoSympASHG #ASHG2013",2013-10-21,16
"123","392394597462450176",2013-10-21 16:58:00,"pericakvance","Looking forward to following updates at #ASHG2013",2013-10-21,16
"124","392396663798902784",2013-10-21 17:07:00,"dgmacarthur","RT @GeneticsSociety: Did you know that #ASHG2013 has one-day registrations for Boston-local trainees? Come check out the meeting for the day!",2013-10-21,17
"125","392396883433250816",2013-10-21 17:08:00,"appistry","@Hanspan82 Will you be at #ASHG2013 this week? If so, do you have any availablity to chat?",2013-10-21,17
"126","392398580323209216",2013-10-21 17:14:00,"elsbiomedchem","Arrive early for #ASHG2013? Learn more about #Boston and what you can do while you are in town - http://ow.ly/q2kSd @GeneticsSociety",2013-10-21,17
"127","392403293365760000",2013-10-21 17:33:00,"yluo86","cool website that shows the most important terms in last 300 tweets with #ASHG2013 -http://erlichlab.wi.mit.edu/ashg2013/ updates every min.",2013-10-21,17
"128","392405270003208192",2013-10-21 17:41:00,"ARUPLabs","RT @elsbiomedchem: Arrive early for #ASHG2013? Learn more about #Boston and what you can do in town http://ow.ly/q2kSd @GeneticsSociety",2013-10-21,17
"129","392406109522522112",2013-10-21 17:44:00,"dhaskin26","Roaming the halls at #ASHG2013 !",2013-10-21,17
"130","392406866954702848",2013-10-21 17:47:00,"Ellie_C_Venezia","@appistry C U on Wednesday! #ASHG2013",2013-10-21,17
"131","392408956993163264",2013-10-21 17:56:00,"23andMe","Heading to #ASHG? Find 23andMe scientists presenting: http://bit.ly/19olefp #ASHG2013",2013-10-21,17
"132","392412663009247232",2013-10-21 18:10:00,"fluidigm","Join us Oct 24. #ASHG2013 workshop - ""Accelerating Sequencing to Study Complex Disease"" - http://bit.ly/1fWutUK",2013-10-21,18
"133","392413893261160448",2013-10-21 18:15:00,"AppliedBio","#ASHG2013 fun fact: The last letter in a poster number designates when it is being presented - W = Wednesday",2013-10-21,18
"134","392416749783887872",2013-10-21 18:26:00,"EpicentreBio","If you're at #ASHG2013, visit poster # 477F to learn about the EpiGnome Methyl-Seq kit. http://ow.ly/q2rTC",2013-10-21,18
"135","392417662116311040",2013-10-21 18:30:00,"EpicentreBio","If you're at #ASHG2013, visit poster # 622F to learn about Ribosome Profiling. http://ow.ly/q2s9z",2013-10-21,18
"136","392419868454055936",2013-10-21 18:39:00,"splon","Meet the BCM exome signout team at Baylor #ASHG2013 event Tues 2:30-4:00. Conv Ctr Rm 102",2013-10-21,18
"137","392422501478707200",2013-10-21 18:49:00,"MichelleNMeyer","@MishaAngrist @dgmacarthur Speaking of, is it really biz cas at #ASHG2013, and what does that mean for the ladeez (she asks the men folk)?",2013-10-21,18
"138","392422570072342528",2013-10-21 18:50:00,"LifeTech_TaqMan","Be honest. Who is still working on their poster for #ASHG2013 ?",2013-10-21,18
"139","392423714534727680",2013-10-21 18:54:00,"obahcall","@MichelleNMeyer @MishaAngrist @dgmacarthur all casual, and suited to dashing between many sessions #fashonatASHG #ASHG2013 cc @girlscientist",2013-10-21,18
"140","392423992499245056",2013-10-21 18:55:00,"MikeSivley","I've dug my old twitter account out of the dirt and cleaned it up for #ASHG2013.",2013-10-21,18
"141","392424853506367488",2013-10-21 18:59:00,"obahcall","Still sporting 3 different name tags and trainers, decided thats convenient and cool look for multiple meetings #confusedidentity #ASHG2013",2013-10-21,18
"142","392435765730607104",2013-10-21 19:42:00,"tamelakim","Good ol fish n chips with clam chowder and UFO pumpkin ale. Delish #winFLDM #ASHG2013 @ Yankee Lobster http://instagram.com/p/fv42T6tiU0/",2013-10-21,19
"143","392437020293074944",2013-10-21 19:47:00,"deannachurch","RT @NCBI: Yes, we will be at #ASHG2013 with posters, a workshop (http://1.usa.gov/19Xa9if) and at booth #755!  Come say ""Hi!""  http://t.co/JDpxZNqNqr",2013-10-21,19
"144","392440306110439424",2013-10-21 20:00:00,"AppliedBio","RT @sebhtml: All of #ASHG2013 poster titles in one great single page http://www.ashg.org/2013meeting/pages/posterlisting.shtml #science #genetics #posters #title",2013-10-21,20
"145","392442308622553088",2013-10-21 20:08:00,"deannachurch","Writing practice plans for practices I’m going to miss is MUCH harder than writing them when I know I will be there. #rugby #ASHG2013",2013-10-21,20
"146","392442746163572736",2013-10-21 20:10:00,"AppliedBio","Gene Ex. Profiling of Single Laser Cap. Micro-Dissected (LCM) Cell Poster 3267W Wed, 10/23 10:30a #ASHG2013",2013-10-21,20
"147","392449090854072320",2013-10-21 20:35:00,"fluidigm","#ASHG2013 Hear @broadinstitute and @wellcometrust researchers on accelerating sequencing to study complex diseases - http://bit.ly/1fWutUK",2013-10-21,20
"148","392453213774819328",2013-10-21 20:51:00,"LabSpaces","Heading to #ASHG2013 in Boston tomorrow.  Duke CHGV will be very well represented. Get ready for a deluge of genomics tweets!",2013-10-21,20
"149","392453696506056704",2013-10-21 20:53:00,"obahcall",".@MishaAngrist is in da house! Standing ovation! Genomics party can start now #ASHG2013",2013-10-21,20
