483950350828077056  Jul  1 08:28  @guillemch       RT @OBF_BOSC: #BOSC2014 Codefest will be catered this year thanks to sponsorship from @curoverse (@arvados guys) & @HarbingrPartnrs http://news.open-bio.org/news/2014/04/catering-at-bosc-codefest-2014/
486309158832979969  Jul  7 20:41  @winesdomain     RT @housewine_girls: Steve Robinson: 1st candidate competing final stage @CAPSOntario #BOSC2014 http://t.co/SA7GM1dk41
486323693174661121  Jul  7 21:39  @pjacock          RT @OBF_BOSC: The Friday BOSC dinner is almost full, so we've added a Saturday dinner as well! RSVP at http://bit.ly/BOSC2014-dinner-Sat #BOSC2014
486323693174661121  Jul  7 21:39  @pjacock         RT @OBF_BOSC: The Friday BOSC dinner is almost full, so we've added a Saturday dinner as well! RSVP at http://bit.ly/BOSC2014-dinner-Sat #BOSC2014
486337341582082048  Jul  7 22:33  @etalevich        RT @chapmanb: Open source bioinformatics Codefest this Wed/Thr @hackreduce in Boston for #BOSC2014 Everyone is welcome: http://www.open-bio.org/wiki/Codefest_2014
486337341582082048  Jul  7 22:33  @etalevich       RT @chapmanb: Open source bioinformatics Codefest this Wed/Thr @hackreduce in Boston for #BOSC2014 Everyone is welcome: http://www.open-bio.org/wiki/Codefest_2014
486398569083981824  Jul  8 02:37  @hrhotz           RT @OBF_BOSC: BOSC 2014 is coming soon! Online registration is closed, but you can register onsite. #BOSC2014
486398569083981824  Jul  8 02:37  @hrhotz          RT @OBF_BOSC: BOSC 2014 is coming soon! Online registration is closed, but you can register onsite. #BOSC2014
486487364017999872  Jul  8 08:30  @wineTchallenge   RT @housewine_girls: Steve Robinson: 1st candidate competing final stage @CAPSOntario #BOSC2014 http://t.co/SA7GM1dk41
486487364017999872  Jul  8 08:30  @wineTchallenge  RT @housewine_girls: Steve Robinson: 1st candidate competing final stage @CAPSOntario #BOSC2014 http://t.co/SA7GM1dk41
486489947411456002  Jul  8 08:40  @winesdomain      RT @CityBites: Sleek! RT @zoltanszabo: check out the new @CityBites !! sleekest cover we have run in the 10 years, great content, synopsis of #BOSC2014
486489947411456002  Jul  8 08:40  @winesdomain     RT @CityBites: Sleek! RT @zoltanszabo: check out the new @CityBites !! sleekest cover we have run in the 10 years, great content, synopsis of #BOSC2014
486549856194805760  Jul  8 12:38  @OBF_BOSC         Codefest 2014, the pre-BOSC hackathon, starts TOMORROW! http://www.open-bio.org/wiki/Codefest_2014 #BOSC2014
486549856194805760  Jul  8 12:38  @OBF_BOSC        Codefest 2014, the pre-BOSC hackathon, starts TOMORROW! http://www.open-bio.org/wiki/Codefest_2014 #BOSC2014
486550433486233600  Jul  8 12:40  @timw             RT @OBF_BOSC: Codefest 2014, the pre-BOSC hackathon, starts TOMORROW! http://www.open-bio.org/wiki/Codefest_2014 #BOSC2014
486550433486233600  Jul  8 12:40  @timw            RT @OBF_BOSC: Codefest 2014, the pre-BOSC hackathon, starts TOMORROW! http://www.open-bio.org/wiki/Codefest_2014 #BOSC2014
486627407219019780  Jul  8 17:46  @jmchilton        Good: Landed safely in Boston for #BOSC2014 and #ISMB14. Bad: Forgot to pack even a single pair of socks. Hmm....
486627407219019780  Jul  8 17:46  @jmchilton       Good: Landed safely in Boston for #BOSC2014 and #ISMB14. Bad: Forgot to pack even a single pair of socks. Hmm....
486631282152337409  Jul  8 18:01  @pjacock          strolling in #Boston/Cambridge, found #MIT. Wonder if I will cross paths with #codefest/#BOSC2014/#ISMB14 attendees? http://t.co/Xwmkd4WZpn
486631282152337409  Jul  8 18:01  @pjacock         strolling in #Boston/Cambridge, found #MIT. Wonder if I will cross paths with #codefest/#BOSC2014/#ISMB14 attendees? http://t.co/Xwmkd4WZpn
486637932951126017  Jul  8 18:28  @pjacock          Achievement unlocked: #BOSC2014 / #ISMB14 Conference venue located: Hynes Convention Center, #Boston http://t.co/7O6sDXLyvQ
486637932951126017  Jul  8 18:28  @pjacock         Achievement unlocked: #BOSC2014 / #ISMB14 Conference venue located: Hynes Convention Center, #Boston http://t.co/7O6sDXLyvQ
486642383439024128  Jul  8 18:46  @pjacock          Got a US power supply module at Apple store just outside the Hynes Convention Center (for #BOSC2014 / #ISMB14) - Nice http://t.co/d4GQ0SQ5Gg
486642383439024128  Jul  8 18:46  @pjacock         Got a US power supply module at Apple store just outside the Hynes Convention Center (for #BOSC2014 / #ISMB14) - Nice http://t.co/d4GQ0SQ5Gg
486643754904743936  Jul  8 18:51  @jmchilton        Any pre-#BOSC2014 hackathon dinner meet ups in Boston tonight?
486643754904743936  Jul  8 18:51  @jmchilton       Any pre-#BOSC2014 hackathon dinner meet ups in Boston tonight?
486660129186930688  Jul  8 19:56  @mdshw5           Getting excited for the #BOSC2014 #codefest!
486660129186930688  Jul  8 19:56  @mdshw5          Getting excited for the #BOSC2014 #codefest!
486683070461132800  Jul  8 21:27  @pjacock          RT @OBF_BOSC: Codefest 2014, the pre-BOSC hackathon, starts TOMORROW! http://www.open-bio.org/wiki/Codefest_2014 #BOSC2014
486683070461132800  Jul  8 21:27  @pjacock         RT @OBF_BOSC: Codefest 2014, the pre-BOSC hackathon, starts TOMORROW! http://www.open-bio.org/wiki/Codefest_2014 #BOSC2014
486684767790718976  Jul  8 21:34  @SirYoplait       RT @OBF_BOSC: Codefest 2014, the pre-BOSC hackathon, starts TOMORROW! http://www.open-bio.org/wiki/Codefest_2014 #BOSC2014
486684767790718976  Jul  8 21:34  @SirYoplait      RT @OBF_BOSC: Codefest 2014, the pre-BOSC hackathon, starts TOMORROW! http://www.open-bio.org/wiki/Codefest_2014 #BOSC2014
486686903107067904  Jul  8 21:42  @biocrusoe        I've arrived in Cambridge for the BOSC #codefest (to be followed by #BOSC2014 and #ISMB2014). First order of business: dinner!
486686903107067904  Jul  8 21:42  @biocrusoe       I've arrived in Cambridge for the BOSC #codefest (to be followed by #BOSC2014 and #ISMB2014). First order of business: dinner!
486691319214268416  Jul  8 22:00  @biocrusoe        RT @OBF_BOSC: Codefest 2014, the pre-BOSC hackathon, starts TOMORROW! http://www.open-bio.org/wiki/Codefest_2014 #BOSC2014
486691319214268416  Jul  8 22:00  @biocrusoe       RT @OBF_BOSC: Codefest 2014, the pre-BOSC hackathon, starts TOMORROW! http://www.open-bio.org/wiki/Codefest_2014 #BOSC2014
486864224271228928  Jul  9 09:27  @pjacock          Several @BioRuby guys here at the #BOSC2014 #Codefest including @ilpuccio & @pjotrprins http://t.co/uno3hBhOyG
486864224271228928  Jul  9 09:27  @pjacock         Several @BioRuby guys here at the #BOSC2014 #Codefest including @ilpuccio & @pjotrprins http://t.co/uno3hBhOyG
486864965597675520  Jul  9 09:30  @pjacock          Lots of @Biopython contributors here at #BOSC2014 #Codefest: @_bow_, @etalevich, @chapmanb & me
486864965597675520  Jul  9 09:30  @pjacock         Lots of @Biopython contributors here at #BOSC2014 #Codefest: @_bow_, @etalevich, @chapmanb & me
486866794880458752  Jul  9 09:37  @pjacock          A few BioJava guys at #BOSC2014 #codefest too: @antidemagogue, Michael Heuer, and at least one more whose name I missed
486866794880458752  Jul  9 09:37  @pjacock         A few BioJava guys at #BOSC2014 #codefest too: @antidemagogue, Michael Heuer, and at least one more whose name I missed
486876607676956673  Jul  9 10:16  @braincode        .@hackreduce #BOSC2014 kickoff by @chapmanb and we're off for discussions and coding :) My focus will be in @NeuroDebian and #cloudbiolinux.
486876607676956673  Jul  9 10:16  @braincode       .@hackreduce #BOSC2014 kickoff by @chapmanb and we're off for discussions and coding :) My focus will be in @NeuroDebian and #cloudbiolinux.
486883629973241857  Jul  9 10:44  @bioruby          RT @OBF_BOSC: Codefest 2014, the pre-BOSC hackathon, starts TOMORROW! http://www.open-bio.org/wiki/Codefest_2014 #BOSC2014
486883629973241857  Jul  9 10:44  @bioruby         RT @OBF_BOSC: Codefest 2014, the pre-BOSC hackathon, starts TOMORROW! http://www.open-bio.org/wiki/Codefest_2014 #BOSC2014
486883785133137920  Jul  9 10:45  @bioruby          RT @chapmanb: Open source bioinformatics Codefest this Wed/Thr @hackreduce in Boston for #BOSC2014 Everyone is welcome: http://www.open-bio.org/wiki/Codefest_2014
486883785133137920  Jul  9 10:45  @bioruby         RT @chapmanb: Open source bioinformatics Codefest this Wed/Thr @hackreduce in Boston for #BOSC2014 Everyone is welcome: http://www.open-bio.org/wiki/Codefest_2014
486883848060272640  Jul  9 10:45  @bioruby          RT @OBF_BOSC: We still have some spots left for walk-in posters! Submit your abstract at http://events.open-bio.org/BOSC2014/author/submit.php #BOSC2014
486883848060272640  Jul  9 10:45  @bioruby         RT @OBF_BOSC: We still have some spots left for walk-in posters! Submit your abstract at http://events.open-bio.org/BOSC2014/author/submit.php #BOSC2014
486888078985138176  Jul  9 11:02  @johnny_83        RT @chapmanb: Open source bioinformatics Codefest this Wed/Thr @hackreduce in Boston for #BOSC2014 Everyone is welcome: http://www.open-bio.org/wiki/Codefest_2014
486888078985138176  Jul  9 11:02  @johnny_83       RT @chapmanb: Open source bioinformatics Codefest this Wed/Thr @hackreduce in Boston for #BOSC2014 Everyone is welcome: http://www.open-bio.org/wiki/Codefest_2014
486890216620584960  Jul  9 11:10  @pjacock          This must surely be the biggest #BOSC2014 #Codefest yet! Love the @hackreduce Boston venue http://www.open-bio.org/wiki/Codefest_2014 http://t.co/Q6HOk9zfCN
486890216620584960  Jul  9 11:10  @pjacock         This must surely be the biggest #BOSC2014 #Codefest yet! Love the @hackreduce Boston venue http://www.open-bio.org/wiki/Codefest_2014 http://t.co/Q6HOk9zfCN
486890530232864769  Jul  9 11:12  @biocrusoe        RT @pjacock: This must surely be the biggest #BOSC2014 #Codefest yet! Love the @hackreduce Boston venue http://www.open-bio.org/wiki/Codefest_2014 http://t.co/Q6HOk9zfCN
486890530232864769  Jul  9 11:12  @biocrusoe       RT @pjacock: This must surely be the biggest #BOSC2014 #Codefest yet! Love the @hackreduce Boston venue http://www.open-bio.org/wiki/Codefest_2014 http://t.co/Q6HOk9zfCN
486891061122695168  Jul  9 11:14  @rtraborn         RT @OBF_BOSC: We still have some spots left for walk-in posters! Submit your abstract at http://events.open-bio.org/BOSC2014/author/submit.php #BOSC2014
486891061122695168  Jul  9 11:14  @rtraborn        RT @OBF_BOSC: We still have some spots left for walk-in posters! Submit your abstract at http://events.open-bio.org/BOSC2014/author/submit.php #BOSC2014
486893797390163968  Jul  9 11:25  @froggleston      RT @pjacock: This must surely be the biggest #BOSC2014 #Codefest yet! Love the @hackreduce Boston venue http://www.open-bio.org/wiki/Codefest_2014 http://t.co/Q6HOk9zfCN
486893797390163968  Jul  9 11:25  @froggleston     RT @pjacock: This must surely be the biggest #BOSC2014 #Codefest yet! Love the @hackreduce Boston venue http://www.open-bio.org/wiki/Codefest_2014 http://t.co/Q6HOk9zfCN
486896978362904577  Jul  9 11:37  @DNADigest        RT @pjacock: This must surely be the biggest #BOSC2014 #Codefest yet! Love the @hackreduce Boston venue http://www.open-bio.org/wiki/Codefest_2014 http://t.co/Q6HOk9zfCN
486896978362904577  Jul  9 11:37  @DNADigest       RT @pjacock: This must surely be the biggest #BOSC2014 #Codefest yet! Love the @hackreduce Boston venue http://www.open-bio.org/wiki/Codefest_2014 http://t.co/Q6HOk9zfCN
486897747635630080  Jul  9 11:40  @Pragmatwit       RT @pjacock: This must surely be the biggest #BOSC2014 #Codefest yet! Love the @hackreduce Boston venue http://www.open-bio.org/wiki/Codefest_2014 http://t.co/Q6HOk9zfCN
486897747635630080  Jul  9 11:40  @Pragmatwit      RT @pjacock: This must surely be the biggest #BOSC2014 #Codefest yet! Love the @hackreduce Boston venue http://www.open-bio.org/wiki/Codefest_2014 http://t.co/Q6HOk9zfCN
486901961904881664  Jul  9 11:57  @jmchilton        Initial work on #usegalaxy tool support for citations. https://github.com/jmchilton/galaxy-central/commit/591578ef78a14a3379681e24b8b9b661167e0908 #dailychangeset #BOSC2014 #Codefest
486901961904881664  Jul  9 11:57  @jmchilton       Initial work on #usegalaxy tool support for citations. https://github.com/jmchilton/galaxy-central/commit/591578ef78a14a3379681e24b8b9b661167e0908 #dailychangeset #BOSC2014 #Codefest
486901976354283521  Jul  9 11:57  @braincode        RT @pjacock: This must surely be the biggest #BOSC2014 #Codefest yet! Love the @hackreduce Boston venue http://www.open-bio.org/wiki/Codefest_2014 http://t.co/Q6HOk9zfCN
486901976354283521  Jul  9 11:57  @braincode       RT @pjacock: This must surely be the biggest #BOSC2014 #Codefest yet! Love the @hackreduce Boston venue http://www.open-bio.org/wiki/Codefest_2014 http://t.co/Q6HOk9zfCN
486902213122727936  Jul  9 11:58  @biocrusoe        RT @jmchilton: Initial work on #usegalaxy tool support for citations. https://github.com/jmchilton/galaxy-central/commit/591578ef78a14a3379681e24b8b9b661167e0908 #dailychangeset #BOSC2014 #Codefest
486902213122727936  Jul  9 11:58  @biocrusoe       RT @jmchilton: Initial work on #usegalaxy tool support for citations. https://github.com/jmchilton/galaxy-central/commit/591578ef78a14a3379681e24b8b9b661167e0908 #dailychangeset #BOSC2014 #Codefest
486902706435809280  Jul  9 12:00  @braincode        RT @jmchilton: Initial work on #usegalaxy tool support for citations. https://github.com/jmchilton/galaxy-central/commit/591578ef78a14a3379681e24b8b9b661167e0908 #dailychangeset #BOSC2014 #Codefest
486902706435809280  Jul  9 12:00  @braincode       RT @jmchilton: Initial work on #usegalaxy tool support for citations. https://github.com/jmchilton/galaxy-central/commit/591578ef78a14a3379681e24b8b9b661167e0908 #dailychangeset #BOSC2014 #Codefest
486921290448900096  Jul  9 13:14  @_bow_            RT @pjacock: Lots of @Biopython contributors here at #BOSC2014 #Codefest: @_bow_, @etalevich, @chapmanb & me
486921290448900096  Jul  9 13:14  @_bow_           RT @pjacock: Lots of @Biopython contributors here at #BOSC2014 #Codefest: @_bow_, @etalevich, @chapmanb & me
486974515218378752  Jul  9 16:45  @rOpenSci         Attending #BOSC2014 this weekend? Want to learn more about the project, how to contribute, or just want a sticker? Come find @_inundata!
486974650610499584  Jul  9 16:46  @openscience      RT @rOpenSci: Attending #BOSC2014 this weekend? Want to learn more about the project, how to contribute, or just want a sticker? Come find @_inundata!
486975233342328832  Jul  9 16:48  @EricdeMarylebon  RT @rOpenSci: Attending #BOSC2014 this weekend? Want to learn more about the project, how to contribute, or just want a sticker? Come find @_inundata!
486978720972800000  Jul  9 17:02  @kwbroman         @_inundata Looks like #BioVis is next door to #BOSC2014 http://t.co/Cx7gNTiUUq
486978890897031168  Jul  9 17:03  @MVickySchneider  RT @rOpenSci: Attending #BOSC2014 this weekend? Want to learn more about the project, how to contribute, or just want a sticker? Come find @_inundata!
486979905624997888  Jul  9 17:07  @glyn_dk          RT @rOpenSci: Attending #BOSC2014 this weekend? Want to learn more about the project, how to contribute, or just want a sticker? Come find @_inundata!
487129757486575618  Jul 10 03:02  @bioruby          RT @pjacock: Several @BioRuby guys here at the #BOSC2014 #Codefest including @ilpuccio & @pjotrprins http://t.co/uno3hBhOyG
487130389727952897  Jul 10 03:05  @danmaclean       RT @pjacock: This must surely be the biggest #BOSC2014 #Codefest yet! Love the @hackreduce Boston venue http://www.open-bio.org/wiki/Codefest_2014 http://t.co/Q6HOk9zfCN
487141419652775936  Jul 10 03:48  @widdowquinn      RT @pjacock: This must surely be the biggest #BOSC2014 #Codefest yet! Love the @hackreduce Boston venue http://www.open-bio.org/wiki/Codefest_2014 http://t.co/Q6HOk9zfCN
487160303629897728  Jul 10 05:04  @jamesmalone      RT @pjacock: This must surely be the biggest #BOSC2014 #Codefest yet! Love the @hackreduce Boston venue http://www.open-bio.org/wiki/Codefest_2014 http://t.co/Q6HOk9zfCN
487161058830712833  Jul 10 05:07  @32nm             RT @pjacock: This must surely be the biggest #BOSC2014 #Codefest yet! Love the @hackreduce Boston venue http://www.open-bio.org/wiki/Codefest_2014 http://t.co/Q6HOk9zfCN
487203004441845761  Jul 10 07:53  @antidemagogue    @pjacock You're probably thinking of @josemduarte. He's improving #biojava's sport for protein interfaces. #BOSC2014 #codefest
487203615698739201  Jul 10 07:56  @pjacock          RT @antidemagogue: @pjacock You're probably thinking of @josemduarte. He's improving #biojava's sport for protein interfaces. #BOSC2014 #codefest
487203973334441984  Jul 10 07:57  @biouno           RT @rOpenSci: Attending #BOSC2014 this weekend? Want to learn more about the project, how to contribute, or just want a sticker? Come find @_inundata!
